price,area,price_per_sqft,location,bhk,resale,furnished,school,security,carparking,hospital,playarea,liftavailable,vaastucompliant
104.0,1590,6540.8805031446545,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
104.0,1640,6341.463414634146,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
124.0,1605,7725.856697819315,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
106.0,1940,5463.917525773196,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
104.0,1610,6459.627329192546,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
115.0,1610,7142.857142857143,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
115.0,1790,6424.581005586592,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
142.0,1790,7932.960893854749,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
142.0,2225,6382.0224719101125,Electronic City Phase 2,4,0,1,9,9,9,9,9,9,9
91.17,1395,6535.4838709677415,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
44.0,2150,2046.5116279069769,Electronic City Phase 2,4,0,1,9,9,9,9,9,9,9
64.98,1100,5907.272727272727,Bommanahalli,2,0,1,9,9,9,9,9,9,9
63.11,1400,4507.857142857143,other,3,1,1,9,9,9,9,9,9,9
63.0,1105,5701.3574660633485,Kalyan Nagar,2,0,1,9,9,9,9,9,9,9
63.0,1400,4500.0,other,3,1,1,9,9,9,9,9,9,9
48.09,1400,3435.0,other,3,1,1,9,9,9,9,9,9,9
67.0,904,7411.504424778761,other,2,0,1,9,9,9,9,9,9,9
299.0,1770,16892.655367231637,Begur,3,1,1,9,9,9,9,9,9,9
286.0,3729,7669.616519174041,Whitefield Hope Farm Junction,4,0,1,9,9,9,9,9,9,9
447.0,3660,12213.11475409836,Whitefield Hope Farm Junction,4,0,1,9,9,9,9,9,9,9
36.11,5366,672.9407379798732,Whitefield Hope Farm Junction,5,0,1,9,9,9,9,9,9,9
55.0,911,6037.321624588364,Horamavu,2,0,1,9,9,9,9,9,9,9
695.0,1177,59048.428207306715,other,2,1,1,9,9,9,9,9,9,9
699.0,3049,22925.549360446046,Richmond Town,3,0,1,9,9,9,9,9,9,9
628.0,3067,20476.035213563744,Richmond Town,3,0,1,9,9,9,9,9,9,9
690.0,2755,25045.372050816695,Richmond Town,3,0,1,9,9,9,9,9,9,9
630.0,3027,20812.68582755203,Richmond Town,3,0,1,9,9,9,9,9,9,9
629.0,2764,22756.874095513747,Richmond Town,3,0,1,9,9,9,9,9,9,9
630.0,2760,22826.08695652174,Richmond Town,3,0,1,9,9,9,9,9,9,9
752.0,2760,27246.376811594204,Richmond Town,3,0,1,9,9,9,9,9,9,9
692.0,3300,20969.696969696968,Richmond Town,3,0,1,9,9,9,9,9,9,9
691.0,3036,22760.210803689064,Richmond Town,3,0,1,9,9,9,9,9,9,9
678.0,3035,22339.373970345965,Richmond Town,3,0,1,9,9,9,9,9,9,9
681.0,2975,22890.756302521007,Richmond Town,3,0,1,9,9,9,9,9,9,9
684.0,2991,22868.605817452357,Richmond Town,3,0,1,9,9,9,9,9,9,9
731.0,3000,24366.666666666668,Richmond Town,3,0,1,9,9,9,9,9,9,9
614.0,3210,19127.72585669782,Richmond Town,3,0,1,9,9,9,9,9,9,9
677.0,2695,25120.593692022263,Richmond Town,3,0,1,9,9,9,9,9,9,9
664.0,2970,22356.902356902356,Richmond Town,3,0,1,9,9,9,9,9,9,9
1132.0,2915,38833.619210977704,Richmond Town,3,0,1,9,9,9,9,9,9,9
727.0,4969,14630.710404507949,Richmond Town,4,0,1,9,9,9,9,9,9,9
666.0,3189,20884.289746001883,Richmond Town,3,0,1,9,9,9,9,9,9,9
669.0,2922,22895.2772073922,Richmond Town,3,0,1,9,9,9,9,9,9,9
669.0,2937,22778.345250255363,Richmond Town,3,0,1,9,9,9,9,9,9,9
728.0,2935,24804.088586030666,Richmond Town,3,0,1,9,9,9,9,9,9,9
668.0,3194,20914.214151534128,Richmond Town,3,0,1,9,9,9,9,9,9,9
716.0,2931,24428.522688502217,Richmond Town,3,0,1,9,9,9,9,9,9,9
657.0,3144,20896.946564885497,Richmond Town,3,0,1,9,9,9,9,9,9,9
721.0,2885,24991.334488734836,Richmond Town,3,0,1,9,9,9,9,9,9,9
720.0,3165,22748.81516587678,Richmond Town,3,0,1,9,9,9,9,9,9,9
711.0,3161,22492.881999367288,Richmond Town,3,0,1,9,9,9,9,9,9,9
52.5,3120,1682.6923076923076,Richmond Town,3,0,1,9,9,9,9,9,9,9
68.0,1050,6476.190476190476,Kumaraswamy Layout,2,0,1,9,9,9,9,9,9,9
94.1,1350,6970.37037037037,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
85.0,1344,6324.4047619047615,Kammanahalli,2,0,1,9,9,9,9,9,9,9
93.24,1669,5586.5787896944275,other,3,1,1,9,9,9,9,9,9,9
93.24,1335,6984.269662921349,Banashankari,2,0,1,9,9,9,9,9,9,9
93.24,1332,7000.0,Banashankari,2,0,1,9,9,9,9,9,9,9
93.24,1331,7005.259203606311,Banashankari,2,0,1,9,9,9,9,9,9,9
48.06,1334,3602.6986506746625,Banashankari,2,0,1,9,9,9,9,9,9,9
50.09,1154,4340.5545927209705,Horamavu,2,0,1,9,9,9,9,9,9,9
75.04,1024,7328.125000000001,Kammanahalli,2,0,1,9,9,9,9,9,9,9
75.04,1204,6232.5581395348845,Kalyan Nagar,2,0,1,9,9,9,9,9,9,9
52.0,1204,4318.936877076412,Kalyan Nagar,2,0,1,9,9,9,9,9,9,9
82.09,1150,7138.260869565217,Chikkalasandra,2,1,1,9,9,9,9,9,9,9
61.83,1404,4403.846153846154,Kalyan Nagar,3,0,1,9,9,9,9,9,9,9
50.7,1350,3755.5555555555557,Budigere Cross,3,0,1,9,9,9,9,9,9,9
56.1,935,6000.0,Budigere Cross,2,0,1,9,9,9,9,9,9,9
48.09,1225,3925.714285714286,Budigere Cross,2,0,1,9,9,9,9,9,9,9
112.0,904,12389.38053097345,other,2,0,1,9,9,9,9,9,9,9
117.0,1235,9473.684210526315,Harlur,2,0,1,9,9,9,9,9,9,9
146.0,1715,8513.119533527697,Hosa Road,3,0,1,9,9,9,9,9,9,9
170.0,2024,8399.209486166008,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
76.98999,2359,3263.670623145401,Sarjapur Road Till Wipro,4,0,1,9,9,9,9,9,9,9
65.56,1604,4087.281795511222,Kannamangala,3,0,1,9,9,9,9,9,9,9
138.99999,1366,10175.694729136165,Kannamangala,3,0,1,9,9,9,9,9,9,9
79.38,1936,4100.206611570248,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
95.76,1323,7238.0952380952385,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
72.0,1596,4511.278195488721,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
78.9,1200,6575.000000000001,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
78.84,1315,5995.4372623574145,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
76.56,1314,5826.48401826484,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
68.16,1276,5341.692789968652,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
73.43,1136,6463.908450704226,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
74.34,1546,4808.5381630012935,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
74.88,1239,6043.583535108959,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
49.56,1248,3971.153846153846,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
77.81999,826,9421.306295399516,Sarjapur Road Wipro To Railway Crossing,1,0,1,9,9,9,9,9,9,9
77.76,1297,5995.373939861219,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
76.92,1296,5935.185185185185,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
92.88,1282,7244.929797191888,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
74.2,1548,4793.28165374677,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
72.5,1060,6839.622641509434,other,2,0,1,9,9,9,9,9,9,9
94.1,1518,6198.945981554677,other,3,1,1,9,9,9,9,9,9,9
94.1,1344,7001.488095238095,Kammanahalli,2,0,1,9,9,9,9,9,9,9
115.0,1344,8556.547619047618,Kammanahalli,2,0,1,9,9,9,9,9,9,9
75.05,1800,4169.444444444444,Banaswadi,3,0,1,9,9,9,9,9,9,9
94.94,1203,7891.936824605154,Kalyan Nagar,2,0,1,9,9,9,9,9,9,9
82.06,1342,6114.754098360656,Kammanahalli,2,0,1,9,9,9,9,9,9,9
50.08,1404,3566.9515669515667,Kalyan Nagar,3,0,1,9,9,9,9,9,9,9
47.0,1025,4585.365853658536,Kammanahalli,2,0,1,9,9,9,9,9,9,9
47.0,1140,4122.80701754386,Anjanapura,2,0,1,9,9,9,9,9,9,9
60.0,1140,5263.1578947368425,Anjanapura,2,0,1,9,9,9,9,9,9,9
47.0,1360,3455.8823529411766,Anjanapura,3,0,1,9,9,9,9,9,9,9
44.0,1140,3859.6491228070176,Anjanapura,2,0,1,9,9,9,9,9,9,9
35.0,1119,3127.792672028597,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
47.0,950,4947.368421052632,Gottigere,2,0,1,9,9,9,9,9,9,9
69.0,1140,6052.631578947368,other,2,0,1,9,9,9,9,9,9,9
44.0,1200,3666.6666666666665,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
52.0,1119,4647.006255585344,other,2,0,1,9,9,9,9,9,9,9
93.24,1150,8107.826086956522,Chikkalasandra,2,0,1,9,9,9,9,9,9,9
67.0,1333,5026.256564141036,Banashankari,2,0,1,9,9,9,9,9,9,9
68.59999,979,7007.14913176711,Banashankari,2,0,1,9,9,9,9,9,9,9
59.0,982,6008.146639511202,Banashankari,2,0,1,9,9,9,9,9,9,9
68.59999,1400,4899.999285714286,Chikkalasandra,2,0,1,9,9,9,9,9,9,9
59.0,981,6014.2711518858305,Banashankari,2,0,1,9,9,9,9,9,9,9
59.0,978,6032.719836400818,Banashankari,2,0,1,9,9,9,9,9,9,9
93.0,980,9489.795918367347,Banashankari,2,0,1,9,9,9,9,9,9,9
93.24,1335,6984.269662921349,Banashankari,3,0,1,9,9,9,9,9,9,9
68.59999,1336,5134.729790419163,Banashankari,2,0,1,9,9,9,9,9,9,9
93.24,980,9514.285714285714,Banashankari,2,0,1,9,9,9,9,9,9,9
59.0,1338,4409.566517189835,Banashankari,2,0,1,9,9,9,9,9,9,9
68.59999,1325,5177.3577358490575,Chikkalasandra,2,0,1,9,9,9,9,9,9,9
93.24,981,9504.587155963303,Banashankari,2,0,1,9,9,9,9,9,9,9
68.59999,1326,5173.453242835596,Banashankari,3,0,1,9,9,9,9,9,9,9
68.59999,982,6985.74236252546,Banashankari,2,0,1,9,9,9,9,9,9,9
93.24,979,9524.004085801838,Banashankari,2,0,1,9,9,9,9,9,9,9
68.59999,1333,5146.285821455364,Banashankari,3,0,1,9,9,9,9,9,9,9
93.45,985,9487.309644670051,Banashankari,2,0,1,9,9,9,9,9,9,9
68.59999,1339,5123.225541448843,Banashankari,2,0,1,9,9,9,9,9,9,9
93.24,982,9494.908350305499,Banashankari,2,0,1,9,9,9,9,9,9,9
68.59999,1335,5138.576029962547,Banashankari,3,0,1,9,9,9,9,9,9,9
55.0,1333,4126.031507876969,Banashankari,2,0,1,9,9,9,9,9,9,9
62.5,1050,5952.380952380952,other,2,1,1,9,9,9,9,9,9,9
150.0,1145,13100.436681222707,other,2,1,1,9,9,9,9,9,9,9
150.0,1550,9677.41935483871,other,2,1,1,9,9,9,9,9,9,9
53.25,1200,4437.5,other,1,1,1,9,9,9,9,9,9,9
150.0,998,15030.060120240481,Kammanahalli,2,0,1,9,9,9,9,9,9,9
105.0,1550,6774.193548387097,other,2,1,1,9,9,9,9,9,9,9
150.0,1600,9375.0,Brookefield,3,0,1,9,9,9,9,9,9,9
115.0,1200,9583.333333333334,other,1,1,1,9,9,9,9,9,9,9
52.0,1800,2888.8888888888887,Banaswadi,3,0,1,9,9,9,9,9,9,9
47.0,1150,4086.9565217391305,Chikkalasandra,2,0,1,9,9,9,9,9,9,9
94.01,1140,8246.491228070176,Anjanapura,2,0,1,9,9,9,9,9,9,9
55.0,1343,4095.3090096798214,Kammanahalli,2,0,1,9,9,9,9,9,9,9
80.0,1145,6986.899563318777,other,2,1,1,9,9,9,9,9,9,9
51.5,1600,3218.75,Kodigehalli,2,1,1,9,9,9,9,9,9,9
94.82,1032,9187.98449612403,Kammanahalli,2,0,1,9,9,9,9,9,9,9
64.98999,1342,4842.771236959762,Kammanahalli,2,0,1,9,9,9,9,9,9,9
75.5,1304,5789.877300613497,other,2,0,1,9,9,9,9,9,9,9
85.5,1250,6840.0,other,1,0,1,9,9,9,9,9,9,9
32.0,1450,2206.896551724138,other,2,0,1,9,9,9,9,9,9,9
43.0,550,7818.181818181818,Hennur,1,0,1,9,9,9,9,9,9,9
95.18,1036,9187.258687258687,Horamavu,2,0,1,9,9,9,9,9,9,9
42.97,1676,2563.8424821002386,Horamavu,3,0,1,9,9,9,9,9,9,9
31.5,1035,3043.478260869565,Horamavu,1,0,1,9,9,9,9,9,9,9
97.96,551,17778.58439201452,Hennur,1,0,1,9,9,9,9,9,9,9
43.5,1606,2708.592777085928,Horamavu,2,0,1,9,9,9,9,9,9,9
77.98999,1039,7506.255052935516,Hennur,1,0,1,9,9,9,9,9,9,9
42.99,1056,4071.0227272727275,Kammanahalli,2,0,1,9,9,9,9,9,9,9
80.06,1035,7735.265700483092,Horamavu,1,0,1,9,9,9,9,9,9,9
79.95999,1217,6570.253903040264,other,1,0,1,9,9,9,9,9,9,9
43.98,1058,4156.899810964083,Kammanahalli,1,0,1,9,9,9,9,9,9,9
94.98,1039,9141.48219441771,Horamavu,1,0,1,9,9,9,9,9,9,9
75.08,1421,5283.603096410978,Kalyan Nagar,3,0,1,9,9,9,9,9,9,9
65.04,1205,5397.5103734439845,Kalyan Nagar,2,0,1,9,9,9,9,9,9,9
134.0,1304,10276.073619631901,Hennur,2,0,1,9,9,9,9,9,9,9
48.09,2165,2221.2471131639722,RR Nagar,3,0,1,9,9,9,9,9,9,9
48.09,904,5319.690265486725,other,2,0,1,9,9,9,9,9,9,9
48.06,904,5316.371681415929,other,2,0,1,9,9,9,9,9,9,9
48.06,1154,4164.644714038128,Horamavu,2,0,1,9,9,9,9,9,9,9
50.09,1024,4891.6015625,Kammanahalli,2,0,1,9,9,9,9,9,9,9
120.0,1204,9966.777408637874,Kalyan Nagar,2,0,1,9,9,9,9,9,9,9
140.0,2814,4975.124378109453,Bellandur,4,1,1,9,9,9,9,9,9,9
74.0,1300,5692.307692307692,other,2,1,1,9,9,9,9,9,9,9
82.06999,1273,6446.974862529458,other,2,0,1,9,9,9,9,9,9,9
74.56,1252,5955.271565495208,Banaswadi,2,0,1,9,9,9,9,9,9,9
47.0,1312,3582.317073170732,Banaswadi,2,0,1,9,9,9,9,9,9,9
35.0,1390,2517.9856115107914,other,2,0,1,9,9,9,9,9,9,9
82.09,1140,7200.877192982456,Anjanapura,2,0,1,9,9,9,9,9,9,9
82.09,1404,5846.866096866097,Kalyan Nagar,3,0,1,9,9,9,9,9,9,9
102.0,1404,7264.957264957265,Kalyan Nagar,3,0,1,9,9,9,9,9,9,9
42.09,1709,2462.843768285547,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
67.31,568,11850.352112676057,Avalahalli Off Sarjapur Road,1,0,1,9,9,9,9,9,9,9
83.78,1268,6607.255520504732,Avalahalli Off Sarjapur Road,2,0,1,9,9,9,9,9,9,9
128.0,1170,10940.17094017094,Hosa Road,2,0,1,9,9,9,9,9,9,9
101.0,1630,6196.319018404908,Harlur,3,0,1,9,9,9,9,9,9,9
108.0,1470,7346.938775510204,Hosa Road,3,0,1,9,9,9,9,9,9,9
94.46,1575,5997.460317460317,Hosa Road,3,0,1,9,9,9,9,9,9,9
83.06999,1360,6108.0875,Hosa Road,2,0,1,9,9,9,9,9,9,9
48.83,1184,4124.155405405405,Hosa Road,2,0,1,9,9,9,9,9,9,9
67.31,655,10276.335877862595,Hosa Road,1,0,1,9,9,9,9,9,9,9
163.99999,1268,12933.753154574133,Avalahalli Off Sarjapur Road,2,0,1,9,9,9,9,9,9,9
142.0,2275,6241.758241758242,Sarjapur Road Till Wipro,4,0,1,9,9,9,9,9,9,9
162.0,1973,8210.846426761278,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
143.0,2252,6349.911190053286,Sarjapur Road Till Wipro,4,0,1,9,9,9,9,9,9,9
145.0,1980,7323.232323232323,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
140.0,2018,6937.561942517344,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
175.0,1948,8983.572895277208,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
146.0,2425,6020.618556701031,Sarjapur Road Till Wipro,4,0,1,9,9,9,9,9,9,9
135.0,2023,6673.257538309442,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
167.0,1877,8897.176345231754,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
145.0,2322,6244.616709732989,Sarjapur Road Till Wipro,4,0,1,9,9,9,9,9,9,9
143.0,2007,7125.062282012955,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
109.0,1984,5493.951612903225,Sarjapur Road Till Wipro,3,0,1,9,9,9,9,9,9,9
94.51,1105,8552.941176470587,Konanakunte,3,0,1,9,9,9,9,9,9,9
94.23,948,9939.87341772152,Konanakunte,2,0,1,9,9,9,9,9,9,9
128.0,949,13487.881981032666,Konanakunte,2,0,1,9,9,9,9,9,9,9
95.13,1287,7391.608391608392,Konanakunte,3,0,1,9,9,9,9,9,9,9
127.0,957,13270.637408568444,Konanakunte,2,0,1,9,9,9,9,9,9,9
84.85,1262,6723.454833597464,Konanakunte,3,0,1,9,9,9,9,9,9,9
149.0,842,17695.961995249407,Konanakunte,2,0,1,9,9,9,9,9,9,9
84.03,1494,5624.497991967872,Konanakunte,3,0,1,9,9,9,9,9,9,9
109.0,832,13100.961538461539,Konanakunte,2,0,1,9,9,9,9,9,9,9
91.48,1104,8286.231884057972,Konanakunte,3,0,1,9,9,9,9,9,9,9
68.63,1906,3600.734522560336,Kannamangala,3,0,1,9,9,9,9,9,9,9
52.96,1445,3665.0519031141866,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
83.12,1115,7454.7085201793725,Kasavanahalli,2,0,1,9,9,9,9,9,9,9
80.51,1750,4600.571428571429,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
77.56,1695,4575.811209439528,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
73.29,1633,4488.058787507655,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
86.02,1543,5574.854180168503,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
103.0,1811,5687.465488680287,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
150.0,2179,6883.8916934373565,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
56.85,3167,1795.0742027155036,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
111.0,1197,9273.182957393483,Kasavanahalli,2,0,1,9,9,9,9,9,9,9
97.32,2221,4381.809995497523,Avalahalli Off Sarjapur Road,4,0,1,9,9,9,9,9,9,9
63.85,1622,3936.498150431566,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
70.62,2147,3289.240801117839,Avalahalli Off Sarjapur Road,4,0,1,9,9,9,9,9,9,9
78.95999,1177,6708.580288870009,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
70.62,1316,5366.261398176292,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
78.42,1177,6662.701784197111,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
78.95999,1307,6041.315225707728,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
78.54,1316,5968.08510638298,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
84.06,1309,6421.695951107716,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
50.7,1401,3618.8436830835117,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
61.83,935,6612.834224598931,Budigere Cross,2,0,1,9,9,9,9,9,9,9
68.63,1350,5083.7037037037035,Budigere Cross,3,0,1,9,9,9,9,9,9,9
69.5,1197,5806.182121971596,Kasavanahalli,2,0,1,9,9,9,9,9,9,9
73.68,1392,5293.103448275862,Avalahalli Off Sarjapur Road,2,0,1,9,9,9,9,9,9,9
67.11,1228,5464.983713355049,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
73.68,1320,5581.818181818183,Avalahalli Off Sarjapur Road,3,0,1,9,9,9,9,9,9,9
81.48,1320,6172.727272727273,Avalahalli Off Sarjapur Road,3,0,1,9,9,9,9,9,9,9
89.04,1358,6556.701030927835,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
71.7,1484,4831.536388140162,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
79.44,1195,6647.698744769875,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
78.42,1324,5922.960725075529,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
70.14,1307,5366.488140780413,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
69.12,1169,5912.745936698033,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
107.0,1152,9288.194444444445,Sarjapur Road Wipro To Railway Crossing,2,0,1,9,9,9,9,9,9,9
115.0,1657,6940.253470126735,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
88.0,1665,5285.285285285286,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
89.54,1655,5410.271903323262,Varthur,3,0,1,9,9,9,9,9,9,9
89.54,1216,7363.486842105263,Varthur,2,0,1,9,9,9,9,9,9,9
140.0,1655,8459.214501510574,Varthur,3,0,1,9,9,9,9,9,9,9
57.0,1885,3023.872679045093,Bommanahalli,3,0,1,9,9,9,9,9,9,9
37.0,1200,3083.3333333333335,Gottigere,2,0,1,9,9,9,9,9,9,9
64.0,605,10578.512396694216,Nagarbhavi,1,0,1,9,9,9,9,9,9,9
95.0,1200,7916.666666666667,JP Nagar Phase 8,2,1,1,9,9,9,9,9,9,9
168.0,1486,11305.518169582772,Dasarahalli on Tumkur Road,3,1,1,9,9,9,9,9,9,9
273.0,3500,7800.0,Narayanapura on Hennur Main Road,3,0,1,9,9,9,9,9,9,9
289.0,3033,9528.519617540389,Banashankari,4,0,1,9,9,9,9,9,9,9
214.0,3205,6677.0670826833075,Banashankari,4,0,1,9,9,9,9,9,9,9
125.0,2376,5260.942760942761,Banashankari,3,0,1,9,9,9,9,9,9,9
273.0,2215,12325.056433408578,Kogilu,3,0,1,9,9,9,9,9,9,9
214.0,3024,7076.719576719577,Banashankari,4,0,1,9,9,9,9,9,9,9
214.0,2376,9006.734006734006,Banashankari,3,0,1,9,9,9,9,9,9,9
227.0,2376,9553.872053872054,Banashankari,3,0,1,9,9,9,9,9,9,9
224.0,2522,8881.83980967486,Banashankari,3,0,1,9,9,9,9,9,9,9
617.0,2480,24879.032258064515,Banashankari,3,0,1,9,9,9,9,9,9,9
224.0,4932,4541.768045417681,other,4,0,1,9,9,9,9,9,9,9
273.0,2480,11008.064516129032,Banashankari,3,0,1,9,9,9,9,9,9,9
617.0,3024,20403.439153439154,Banashankari,4,0,1,9,9,9,9,9,9,9
227.0,4932,4602.595296025953,other,4,0,1,9,9,9,9,9,9,9
214.0,2522,8485.329103885804,Banashankari,3,0,1,9,9,9,9,9,9,9
215.0,2376,9048.821548821548,Banashankari,3,0,1,9,9,9,9,9,9,9
76.0,2378,3195.9629941126996,Banashankari,3,0,1,9,9,9,9,9,9,9
505.0,1550,32580.645161290322,Kanakapura Road Beyond Nice Ring Road,3,0,1,9,9,9,9,9,9,9
83.0,2442,3398.8533988533986,Sarjapur,3,0,1,9,9,9,9,9,9,9
65.5,1240,5282.258064516129,Narayanapura on Hennur Main Road,2,1,1,9,9,9,9,9,9,9
46.0,1071,4295.051353874884,Thanisandra,2,0,1,9,9,9,9,9,9,9
128.0,815,15705.521472392638,Budigere Cross,2,0,1,9,9,9,9,9,9,9
179.0,1365,13113.553113553113,other,2,1,1,9,9,9,9,9,9,9
353.0,1249,28262.610088070458,Koramangala,2,0,1,9,9,9,9,9,9,9
110.0,2461,4469.727752945957,Koramangala,4,0,1,9,9,9,9,9,9,9
86.99,1730,5028.323699421965,Whitefield Hope Farm Junction,3,0,1,9,9,9,9,9,9,9
130.0,1550,8387.09677419355,Kadugodi,3,0,1,9,9,9,9,9,9,9
93.0,2176,4273.89705882353,Harlur,3,0,1,9,9,9,9,9,9,9
88.63,1485,5968.350168350168,Harlur,3,0,1,9,9,9,9,9,9,9
222.0,1225,18122.448979591838,Harlur,2,0,1,9,9,9,9,9,9,9
129.0,3210,4018.691588785047,Harlur,4,0,1,9,9,9,9,9,9,9
88.96,1830,4861.20218579235,Harlur,3,0,1,9,9,9,9,9,9,9
225.99999,1230,18373.982926829267,Harlur,2,0,1,9,9,9,9,9,9,9
128.0,3265,3920.3675344563553,Harlur,4,0,1,9,9,9,9,9,9,9
90.98,1810,5026.519337016574,Harlur,3,0,1,9,9,9,9,9,9,9
104.0,1260,8253.968253968254,Harlur,2,0,1,9,9,9,9,9,9,9
91.65,1460,6277.397260273972,Harlur,3,0,1,9,9,9,9,9,9,9
69.0,1270,5433.070866141732,Harlur,2,0,1,9,9,9,9,9,9,9
38.5,1350,2851.8518518518517,JP Nagar Phase 8,3,1,1,9,9,9,9,9,9,9
41.0,1080,3796.296296296296,Horamavu,2,0,1,9,9,9,9,9,9,9
64.83,1170,5541.025641025641,Horamavu,2,0,1,9,9,9,9,9,9,9
71.25,1365,5219.780219780219,Yelahanka,3,0,1,9,9,9,9,9,9,9
64.12,1500,4274.666666666667,Yelahanka,3,0,1,9,9,9,9,9,9,9
87.91,1350,6511.851851851852,Yelahanka,3,0,1,9,9,9,9,9,9,9
37.79999,1290,2930.2317829457365,Hebbal,2,0,1,9,9,9,9,9,9,9
1200.0,1075,111627.90697674418,Horamavu,2,0,1,9,9,9,9,9,9,9
134.0,7500,1786.6666666666667,Rajajinagar,6,0,1,9,9,9,9,9,9,9
169.0,1903,8880.714661061482,Begur,3,0,1,9,9,9,9,9,9,9
134.0,1903,7041.513399894903,Begur,3,0,1,9,9,9,9,9,9,9
395.0,1903,20756.699947451394,Begur,3,0,1,9,9,9,9,9,9,9
46.9,2500,1876.0,Rajajinagar,3,0,1,9,9,9,9,9,9,9
138.99999,940,14787.232978723405,Kumbalgodu,2,0,1,9,9,9,9,9,9,9
55.73,2090,2666.507177033493,ITPL,3,0,1,9,9,9,9,9,9,9
79.34999,1117,7103.848701880037,Kumbalgodu,2,0,1,9,9,9,9,9,9,9
378.0,1500,25200.0,Kumbalgodu,3,0,1,9,9,9,9,9,9,9
220.0,4498,4891.062694530902,Talaghattapura,4,0,1,9,9,9,9,9,9,9
